Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
3960,2205,128,26,150,69,1323,252,214,73,700
3961,2194,128,28,127,58,1307,252,209,64,679
3962,2181,124,29,108,51,1291,253,204,56,658
3963,2171,356,20,0,0,1130,184,201,151,480
3964,2227,346,23,0,0,1124,168,195,161,607
3965,2231,345,20,0,0,1130,177,205,164,577
3966,2230,337,14,0,0,1136,189,221,170,547
3967,2259,228,14,30,5,1103,199,252,188,400
3968,2340,275,28,108,44,1041,133,233,232,201
3969,2280,4,7,0,0,1048,211,227,153,371
3970,2058,9,5,0,0,646,215,230,153,811
3971,2063,321,17,0,0,618,175,222,186,787
3972,2140,14,28,234,74,300,181,169,112,552
3973,2127,27,27,192,72,268,197,169,95,532
3974,2043,334,27,67,39,319,149,194,178,541
3975,2072,240,26,212,74,433,162,250,218,607
3976,2769,117,17,67,19,2040,246,222,99,745
3977,2776,8,21,85,28,2465,191,192,134,644
3978,2279,207,17,90,17,297,207,253,177,376
3979,2198,126,13,0,0,787,242,231,115,395
3980,2187,205,4,0,0,882,217,243,163,395
3981,2199,188,24,0,0,932,215,249,155,408
3982,2159,335,7,0,0,1110,205,231,165,779
3983,2173,348,28,30,17,1131,157,183,157,837
3984,2152,45,14,0,0,1167,223,210,118,924
3985,2147,207,4,0,0,1181,217,244,163,953
3986,2155,219,21,30,7,1195,192,254,192,983
3987,2166,207,28,30,13,1209,189,252,183,1012
3988,2151,328,22,0,0,1317,160,208,184,1218
3989,2184,21,35,67,41,1207,174,145,86,1451
3990,2137,24,21,30,7,1128,203,189,115,1477
3991,2123,46,23,2,0,1100,220,184,88,1456
3992,2115,335,19,30,8,1075,174,211,175,1425
3993,2130,341,13,0,1,1053,192,220,166,1396
3994,2128,4,7,30,4,1044,211,227,153,1382
3995,2129,275,12,42,-2,1034,188,243,194,1369
3996,2225,332,23,247,111,990,160,204,180,1266
3997,2268,10,31,272,143,997,171,163,116,1233
3998,2326,261,6,404,143,1242,205,243,177,1142
3999,2332,225,3,361,144,1279,215,242,165,1087
4000,2315,119,21,297,132,1332,250,217,84,1008
4001,2285,142,21,228,122,1406,245,229,101,907
4002,2276,140,23,216,113,1427,247,226,95,882
4003,2268,140,24,201,110,1445,247,225,92,858
4004,2259,138,26,190,101,1434,249,221,84,834
4005,2249,134,26,175,91,1416,250,217,78,811
4006,2225,114,25,153,79,1381,253,206,65,765
4007,2198,104,22,127,58,1348,251,203,66,721
4008,2184,108,26,108,48,1333,253,200,58,700
4009,2171,114,27,85,35,1317,254,200,55,680
4010,2132,106,16,30,6,1275,246,219,97,624
4011,2250,313,12,0,0,1155,189,231,182,454
4012,2254,312,13,0,0,1142,185,230,185,424
4013,2260,310,13,0,0,1131,185,231,186,395
4014,2264,310,11,0,0,1120,189,232,183,365
4015,2370,189,14,162,68,1057,219,250,161,108
4016,2362,117,15,212,50,1052,244,225,106,67
4017,2317,90,8,67,15,1052,233,227,127,190
4018,2291,129,16,0,0,1065,244,229,108,306
4019,2284,4,3,0,0,1071,215,233,155,335
4020,2128,55,18,127,73,277,229,199,97,547
4021,2032,61,12,0,0,295,230,214,114,547
4022,2044,312,28,60,24,324,133,206,208,560
4023,2055,325,26,85,42,342,147,202,190,569
4024,2832,105,17,258,73,1889,247,217,92,960
4025,2943,233,15,108,27,324,194,252,193,1325
4026,2270,148,12,60,8,283,236,239,131,342
4027,2205,139,22,0,0,764,247,227,97,379
4028,2225,172,28,30,8,1090,224,239,127,242
4029,2161,310,4,0,0,1129,209,237,166,759
4030,2165,309,19,0,0,1138,164,224,198,787
4031,2178,314,30,30,19,1148,127,201,206,818
4032,2156,18,28,0,0,1207,187,170,107,960
4033,2153,217,2,0,0,1235,217,241,161,1019
4034,2157,177,18,0,0,1282,226,247,147,1106
4035,2153,326,20,0,0,1329,165,213,185,1192
4036,2191,33,33,90,48,1165,194,149,69,1485
4037,2138,13,11,0,0,1025,209,217,144,1422
4038,2331,339,25,384,206,1060,158,195,171,1283
4039,2320,150,8,404,139,1200,231,240,141,1181
4040,2325,198,17,361,142,1237,212,252,169,1128
4041,2327,188,15,339,144,1256,220,248,159,1101
4042,2298,129,21,255,115,1326,249,222,90,999
4043,2289,133,21,234,106,1345,248,225,95,973
4044,2274,142,23,201,111,1383,246,227,96,924
4045,2257,141,25,175,94,1423,247,225,91,876
4046,2248,137,26,162,90,1443,249,221,83,853
4047,2237,136,26,150,79,1440,249,219,81,830
4048,2228,134,25,134,70,1423,250,220,83,807
4049,2219,128,23,124,61,1406,250,219,83,785
4050,2151,113,25,42,15,1329,253,205,64,684
4051,2130,82,7,0,0,1301,230,228,132,649
4052,2133,322,11,0,0,1289,191,229,177,633
4053,2166,260,15,67,8,1216,181,247,204,553
4054,2261,359,29,60,34,1189,164,174,137,571
4055,2276,326,18,0,0,1138,174,218,183,331
4056,2315,134,14,42,13,1082,240,233,118,182
4057,2292,108,13,0,0,1090,241,225,111,274
4058,2321,322,21,85,41,1121,163,214,189,421
4059,2329,312,14,134,49,1138,182,229,187,481
4060,2068,65,5,0,0,725,225,230,140,893
4061,2129,323,32,134,76,541,124,189,195,745
4062,2036,102,17,0,1,313,246,215,91,573
4063,3193,78,8,67,4,3722,231,226,128,3130
4064,3055,190,12,361,63,1864,220,249,161,3800
4065,2886,102,16,339,120,1813,245,218,98,1099
4066,2782,127,16,108,28,2029,245,228,106,850
4067,2971,198,16,124,22,1293,214,252,169,1599
4068,2205,123,21,0,0,764,250,219,87,362
4069,2198,11,4,2,0,785,216,232,153,351
4070,2199,17,21,60,9,942,197,190,123,342
4071,2224,133,20,0,0,1130,248,226,96,272
4072,2212,164,8,0,0,1120,228,243,147,272
4073,2214,219,6,0,0,1116,213,246,170,277
4074,2222,191,22,30,8,1110,213,251,161,324
4075,2226,186,22,30,11,1110,217,249,153,342
4076,2216,145,6,0,0,1110,228,239,144,404
4077,2213,139,5,0,0,1110,227,238,145,426
4078,2215,193,12,0,0,1110,219,249,163,450
4079,2161,74,8,0,0,1150,230,224,127,741
4080,2162,289,9,0,0,1158,196,239,183,769
4081,2171,21,35,30,15,1248,175,146,86,997
4082,2127,255,5,28,-4,977,209,243,172,1423
4083,2138,252,20,42,8,968,170,249,214,1410
4084,2344,351,18,426,219,1047,185,206,157,1318
4085,2326,87,20,404,146,1158,244,204,80,1221
4086,2314,122,16,382,134,1176,245,226,105,1195
4087,2311,167,18,361,130,1195,232,244,135,1168
4088,2310,191,23,339,129,1214,212,250,160,1142
4089,2318,193,23,319,135,1231,211,251,164,1116
4090,2291,131,22,234,108,1302,249,222,88,1015
4091,2282,132,21,212,99,1321,248,224,94,990
4092,2264,133,23,175,81,1360,249,222,88,942
4093,2238,134,24,134,75,1421,249,220,84,872
4094,2228,134,26,124,70,1442,250,218,80,850
4095,2218,138,25,108,60,1448,248,222,86,828
4096,2201,139,24,90,43,1415,248,225,91,785
4097,2180,117,31,67,40,1384,254,194,42,745
4098,2147,116,22,30,11,1355,251,213,77,708
4099,2345,216,21,120,43,1120,194,254,188,120
4100,2341,110,14,127,29,1110,243,224,107,30
4101,2297,68,8,0,0,1116,228,225,130,240
4102,2333,317,13,150,52,1167,186,229,182,457
4103,2071,87,10,30,3,765,235,226,119,912
4104,2072,327,13,0,0,738,189,225,176,914
4105,2079,324,21,30,11,711,162,213,188,892
4106,2120,308,27,108,62,607,135,211,210,807
4107,2145,321,31,150,87,558,127,194,198,768
4108,2155,326,30,175,102,534,133,192,191,750
4109,2186,350,19,283,147,446,183,205,158,687
4110,2132,119,29,108,66,342,254,200,54,612
4111,2082,130,36,42,27,330,251,195,39,601
4112,3194,71,10,60,5,3723,231,221,121,3156
4113,3100,96,31,162,32,2794,251,180,33,3697
4114,3060,205,15,395,80,1627,210,252,174,3565
4115,2845,112,23,255,81,1894,252,209,71,1045
4116,2807,122,18,175,48,1974,248,222,95,955
4117,2808,253,15,0,0,1921,184,249,202,1068
4118,2253,170,5,0,0,404,224,242,153,474
4119,2253,191,7,0,0,424,220,246,161,499
4120,2203,18,6,0,0,785,216,227,149,335
4121,2210,329,19,90,11,1057,172,214,181,366
4122,2219,110,10,0,0,1159,237,230,123,301
4123,2215,350,13,30,-1,1150,198,219,160,301
4124,2220,340,15,0,0,1146,186,216,168,306
4125,2214,357,5,0,0,1140,213,231,157,335
4126,2215,323,9,0,0,1140,196,230,174,350
4127,2217,340,12,0,0,1140,195,223,166,366
4128,2219,0,14,0,0,1140,199,214,151,384
4129,2221,354,17,0,0,1140,189,207,155,404
4130,2226,356,21,30,7,1140,183,198,150,424
4131,2212,247,10,0,0,1140,200,248,186,492
4132,2164,40,16,0,0,1179,220,204,114,752
4133,2162,322,8,0,0,1187,200,232,172,780
4134,2172,261,18,30,10,1195,172,247,211,808
4135,2172,8,33,60,19,1319,164,157,115,1092
4136,2225,34,37,150,95,1116,189,136,56,1544
4137,2137,54,20,0,0,959,227,192,89,1463
4138,2132,252,14,30,2,940,188,249,198,1438
4139,2144,251,27,60,14,931,152,247,225,1426
4140,2340,99,21,404,159,1116,249,206,75,1262
4141,2326,103,24,382,145,1134,252,200,62,1235
4142,2312,113,22,361,132,1153,252,211,75,1209
4143,2301,141,19,339,121,1174,244,232,109,1183
4144,2306,183,21,277,123,1224,220,249,151,1107
4145,2304,143,18,255,121,1242,243,234,113,1082
4146,2293,118,21,234,104,1260,251,215,82,1057
4147,2281,119,19,212,93,1279,249,220,92,1032
4148,2257,118,22,150,74,1338,251,214,78,960
4149,2245,128,23,134,62,1358,251,218,81,937
4150,2238,139,24,124,75,1379,248,224,90,914
4151,2229,138,27,108,66,1400,249,219,80,892
4152,2206,141,28,85,48,1442,247,220,82,849
4153,2199,146,27,67,41,1456,245,225,90,828
4154,2190,147,28,60,32,1441,244,224,88,807
4155,2181,143,29,60,23,1425,246,219,80,787
4156,2170,129,31,42,24,1410,252,205,56,768
4157,2140,109,14,0,1,1382,243,224,108,732
4158,2215,12,25,30,14,1243,187,182,123,601
4159,2317,97,13,42,8,1140,241,220,106,124
4160,2068,327,34,67,32,390,119,181,190,641
4161,2090,15,23,175,70,450,193,186,123,674
4162,3052,195,16,361,72,1660,216,251,165,3598
4163,2897,223,8,90,13,1610,210,248,174,1543
4164,2260,126,4,0,0,295,227,237,145,366
4165,2251,175,5,0,0,467,223,243,154,541
4166,2212,129,23,0,0,768,251,218,82,342
4167,2206,24,3,0,0,787,218,233,152,324
4168,2376,0,1,446,212,1423,217,236,156,711
4169,2220,48,7,0,0,1189,223,224,136,331
4170,2238,2,36,30,21,1170,146,147,120,408
4171,2169,338,11,0,0,1224,195,224,168,819
4172,2175,223,10,0,0,1233,208,250,178,847
4173,2177,192,19,0,0,1243,215,251,163,875
4174,2223,340,39,120,79,1209,111,153,163,1477
4175,2175,7,28,120,37,979,174,172,124,1544
4176,2341,320,17,395,216,911,174,223,186,1351
4177,2351,351,17,430,226,953,188,209,157,1362
4178,2344,117,17,404,160,1074,247,222,97,1302
4179,2333,109,22,382,149,1092,251,209,75,1276
4180,2320,102,24,361,139,1110,252,200,62,1250
4181,2294,114,19,319,114,1148,249,218,89,1199
4182,2289,157,16,297,109,1165,236,241,130,1173
4183,2289,190,21,277,108,1182,215,251,160,1148
4184,2293,199,22,255,112,1200,207,253,171,1123
4185,2290,116,17,212,107,1237,247,222,97,1074
4186,2274,109,17,170,86,1276,247,218,94,1026
4187,2253,115,25,127,70,1316,252,209,70,979
4188,2194,145,31,60,31,1421,245,217,75,870
4189,2183,150,31,42,25,1443,240,221,83,850
4190,2175,152,31,30,17,1465,240,223,88,830
4191,2165,151,28,30,7,1451,243,225,91,811
4192,2156,135,22,30,10,1437,248,224,92,792
4193,2146,100,14,0,0,1422,243,219,102,774
4194,2140,21,10,0,0,1409,214,219,141,757
4195,2289,297,29,124,54,1260,127,216,223,664
4196,2307,18,23,134,63,1277,197,185,118,573
4197,2289,335,22,120,45,1265,164,204,176,454
4198,2325,302,8,95,23,1184,199,237,177,162
4199,2338,248,9,150,12,1176,202,247,183,108
4200,2309,51,3,0,0,1170,221,232,148,162
4201,2312,344,9,0,0,1172,203,227,163,190
4202,2083,316,15,0,0,793,178,225,187,886
4203,2102,318,24,42,21,741,149,210,197,933
4204,2147,285,28,170,80,618,130,226,229,834
4205,2081,111,28,30,15,391,254,197,50,663
4206,2055,45,11,0,0,391,223,217,127,660
4207,3197,36,12,42,7,3696,219,212,127,3223
4208,2903,337,31,256,54,270,138,181,173,1661
4209,2890,239,7,60,6,1611,210,245,173,1595
4210,2893,220,8,60,8,1637,211,248,173,1557
4211,2900,230,7,67,13,1664,209,247,175,1504
4212,2798,112,18,134,34,2018,248,219,93,997
4213,2826,29,14,242,68,2520,214,208,127,759
4214,2313,123,17,150,32,90,246,225,101,342
4215,2307,136,15,127,26,108,242,233,117,335
4216,2247,68,4,0,0,509,224,231,142,580
4217,2246,204,5,0,0,531,217,244,163,607
4218,2216,132,19,0,0,774,247,226,100,339
4219,2241,332,14,42,10,1203,187,222,174,371
4220,2267,350,38,60,52,1200,127,149,142,417
4221,2216,100,23,0,0,1200,250,203,69,509
4222,2175,18,24,28,6,1262,194,183,117,859
4223,2173,22,13,30,-1,1271,211,211,134,886
4224,2172,296,8,0,0,1282,197,238,180,914
4225,2182,272,24,0,1,1292,150,239,225,942
4226,2255,344,40,153,111,1167,114,149,155,1482
4227,2246,46,37,190,114,1050,203,134,36,1557
4228,2135,13,8,0,0,882,213,225,149,1493
4229,2140,265,13,30,5,874,187,246,197,1482
4230,2358,337,12,437,233,902,195,224,168,1385
4231,2355,82,5,446,162,999,227,231,138,1396
4232,2353,114,8,424,160,1015,235,232,129,1370
4233,2340,97,15,382,153,1050,243,217,99,1317
4234,2332,93,20,361,148,1068,247,206,79,1291
4235,2321,93,23,339,137,1085,249,198,65,1266
4236,2294,102,23,297,113,1123,251,204,69,1215
4237,2282,128,19,277,102,1140,247,225,98,1190
4238,2276,178,18,255,96,1158,225,248,149,1165
4239,2281,210,20,234,100,1176,199,254,183,1140
4240,2289,189,16,212,108,1193,219,250,160,1116
4241,2285,139,16,192,102,1214,242,233,115,1092
4242,2206,125,32,60,23,1358,253,198,46,933
4243,2188,135,33,42,26,1379,250,205,55,912
4244,2177,144,31,30,14,1401,245,216,74,892
4245,2166,148,27,30,8,1423,244,226,93,872
4246,2158,149,19,0,0,1445,240,235,115,853
4247,2150,55,6,0,0,1463,224,227,139,816
4248,2182,7,15,0,0,1348,200,208,143,684
4249,2246,343,27,60,35,1307,155,188,165,660
4250,2277,292,33,88,42,1290,113,214,232,684
4251,2336,0,20,67,27,1224,186,198,146,228
4252,2321,129,17,42,10,1200,245,228,106,108
4253,2312,77,3,0,0,1200,224,233,145,150
4254,2094,126,18,30,6,886,247,225,99,792
4255,2081,337,8,0,0,834,203,229,165,847
4256,2062,75,12,0,0,420,234,217,113,691
4257,2115,6,26,201,83,499,178,180,130,731
4258,2119,354,26,228,92,516,167,186,149,741
4259,2122,323,16,234,27,421,177,221,183,808
4260,3200,14,12,60,9,3668,209,216,143,3264
4261,2932,339,24,60,14,384,161,198,171,2278
4262,2932,337,18,335,95,350,178,212,172,1499
4263,2912,39,13,306,102,306,220,212,124,607
4264,2820,41,5,42,0,1342,221,228,143,972
4265,2826,347,6,30,6,1415,208,230,160,1120
4266,2826,343,6,42,-1,1431,208,231,161,1150
4267,2888,209,5,30,4,1639,216,244,165,1597
4268,2898,164,8,95,7,1717,227,243,148,1466
4269,2894,176,8,212,3,1775,224,245,154,1365
4270,2896,173,9,272,5,1806,226,245,151,1315
4271,2824,115,21,170,59,1982,251,215,82,1082
4272,2795,111,17,108,31,2040,247,220,96,1019
4273,2787,111,16,95,23,2060,246,220,98,999
4274,2779,110,15,85,18,2081,244,220,103,979
4275,2271,45,8,0,0,255,223,223,135,379
4276,2239,153,20,0,0,700,240,236,116,468
4277,2232,147,27,0,0,722,244,225,92,443
4278,2221,163,27,0,0,738,233,236,115,417
4279,2224,175,28,30,3,752,223,243,132,391
4280,2222,162,25,30,8,767,236,235,114,366
4281,2243,253,19,30,12,1233,173,248,211,400
4282,2264,306,23,67,28,1230,150,219,207,418
4283,2233,69,34,30,17,1230,233,153,23,511
4284,2180,10,20,30,8,1310,193,196,137,926
4285,2190,295,23,0,0,1320,151,228,215,953
4286,2255,350,41,180,111,1199,116,138,137,1423
4287,2265,341,46,180,121,1183,85,128,154,1433
4288,2140,47,13,0,0,854,224,212,120,1521
4289,2138,277,4,0,0,845,209,240,169,1510
4290,2364,51,10,446,170,957,225,219,127,1437
4291,2358,65,10,426,165,973,230,221,123,1410
4292,2354,74,10,404,161,990,232,222,122,1384
4293,2348,81,12,382,155,1008,236,219,112,1358
4294,2318,103,24,319,134,1064,252,201,63,1282
4295,2305,106,26,297,121,1082,253,199,57,1256
4296,2291,109,27,277,110,1099,254,197,55,1231
4297,2268,165,16,234,88,1134,232,243,137,1182
4298,2272,212,21,212,92,1153,198,254,185,1158
4299,2278,153,20,170,97,1191,240,236,116,1110
4300,2258,132,27,127,75,1231,250,214,72,1064
4301,2211,126,32,42,28,1315,253,200,48,976
4302,2194,123,34,30,11,1337,253,192,36,955
4303,2175,126,30,30,12,1358,253,204,55,934
4304,2163,130,19,0,0,1380,247,226,100,914
4305,2156,9,9,0,0,1425,210,222,149,876
4306,2249,303,31,95,37,1342,120,208,220,691
4307,2261,16,27,42,24,1332,186,173,112,691
4308,2327,321,23,150,37,1300,155,210,192,408
4309,2342,25,11,108,33,1248,215,216,137,216
4310,2318,80,12,30,7,1230,236,219,113,134
4311,2311,30,7,0,0,1230,218,226,143,150
4312,2342,342,17,134,40,1248,184,213,167,351
4313,2087,8,10,0,0,875,208,219,148,808
4314,2094,90,23,60,20,459,248,197,65,730
4315,2073,67,17,0,0,451,234,204,96,720
4316,3202,4,12,60,11,3550,204,216,149,3349
4317,2823,312,7,30,0,1410,202,235,173,1065
4318,2862,291,11,124,-18,1604,190,238,188,1421
4319,2885,209,5,0,0,1678,216,244,165,1583
4320,2891,246,8,0,0,1704,202,247,182,1559
4321,2897,171,5,60,5,1731,223,242,154,1507
4322,2893,104,2,180,2,1786,222,236,150,1406
4323,2892,163,5,240,1,1816,224,241,151,1357
4324,2889,155,10,300,-1,1848,231,241,141,1308
4325,2293,93,13,67,12,162,241,219,106,391
4326,2283,125,10,30,4,212,236,233,127,391
4327,2276,36,6,0,0,255,220,226,143,400
4328,2285,5,19,108,25,417,192,199,140,492
4329,2262,38,21,60,11,553,215,188,99,618
4330,2247,63,10,30,0,594,230,218,121,626
4331,2241,162,5,0,0,638,224,241,151,569
4332,2211,128,8,0,0,778,234,235,133,376
4333,2209,177,5,0,0,793,222,242,155,350
4334,2213,313,8,0,0,808,198,234,176,324
4335,2222,229,14,0,0,1266,199,252,188,424
4336,2208,116,9,0,0,1261,236,232,127,616
4337,2204,178,17,0,0,1263,225,248,149,638
4338,2193,38,24,0,0,1338,211,179,91,939
4339,2297,337,35,190,142,1260,123,168,171,1300
4340,2139,351,6,0,0,816,210,230,159,1538
4341,2370,37,12,446,176,916,219,214,128,1465
4342,2366,66,12,424,172,932,232,215,114,1451
4343,2359,85,11,404,165,949,236,221,114,1425
4344,2355,100,11,384,162,966,238,225,116,1399
4345,2349,108,14,361,156,984,243,223,106,1374
4346,2340,109,19,339,147,1003,249,215,86,1348
4347,2327,107,24,319,140,1022,252,204,65,1321
4348,2258,156,19,212,77,1110,238,238,121,1200
4349,2261,205,23,192,81,1129,201,254,178,1176
4350,2257,142,29,127,76,1189,247,219,81,1106
4351,2214,135,30,42,26,1273,250,211,66,1018
4352,2200,127,32,30,17,1294,253,201,49,997
4353,2168,113,19,0,0,1338,249,217,87,957
4354,2273,320,26,85,36,1366,144,205,196,720
4355,2327,338,28,192,37,1338,148,188,172,446
4356,2336,332,21,175,46,1328,167,209,179,418
4357,2344,42,7,134,35,1277,222,224,137,234
4358,2341,98,2,108,14,1269,222,236,151,192
4359,2326,52,3,2,0,1260,221,233,149,153
4360,2325,28,12,0,0,1260,215,213,133,162
4361,2353,345,13,175,51,1283,195,218,162,390
4362,2355,356,6,212,60,1295,210,229,157,363
4363,2089,36,4,0,0,942,220,230,147,741
4364,2094,341,13,0,0,916,192,220,166,769
4365,2157,343,30,134,83,745,146,180,164,960
4366,2204,318,21,295,137,618,161,216,194,860
4367,2147,62,29,124,52,513,230,168,51,779
4368,2158,347,28,192,112,524,154,181,157,771
4369,2156,11,31,212,117,537,171,161,113,779
4370,2153,358,31,283,121,540,158,167,135,808
4371,2106,142,30,67,32,240,247,217,75,825
4372,3210,10,16,90,19,3583,199,203,138,3360
4373,2894,357,10,30,0,780,205,222,155,2701
4374,2978,347,38,218,105,277,123,152,149,2001
4375,2990,344,23,488,169,509,169,199,165,1356
4376,2829,28,15,95,4,1396,213,207,127,983
4377,2894,29,2,60,3,1758,218,233,152,1523
4378,2879,144,13,319,104,1905,239,237,125,1279
4379,2801,125,20,110,35,2047,249,221,91,1104
4380,2281,83,8,0,0,228,231,227,128,421
4381,2290,8,19,127,39,484,195,199,137,553
4382,2225,59,19,30,8,785,231,197,91,390
4383,2213,337,13,0,0,819,190,221,170,335
4384,2221,318,21,30,12,834,161,216,194,309
4385,2274,259,29,67,41,1290,140,242,232,485
4386,2203,155,4,0,0,1296,224,240,150,680
4387,2204,216,11,0,0,1299,209,250,176,703
4388,2210,245,23,30,6,1302,167,250,216,726
4389,2195,346,19,30,3,1376,181,207,162,979
4390,2290,359,39,182,108,1358,134,139,120,1142
4391,2324,2,30,242,180,1101,164,170,130,1398
4392,2311,30,32,283,167,1019,191,152,77,1449
4393,2142,32,6,0,0,797,219,226,144,1577
4394,2377,55,13,424,180,890,228,209,113,1492
4395,2368,73,15,404,174,907,237,209,100,1466
4396,2359,82,14,382,165,924,239,214,103,1441
4397,2336,121,22,319,143,979,251,216,81,1365
4398,2293,111,28,255,106,1032,254,197,50,1290
4399,2278,108,28,234,94,1050,254,196,50,1266
4400,2262,110,28,212,78,1068,254,197,52,1242
4401,2248,138,20,192,66,1087,246,228,101,1218
4402,2256,191,25,150,76,1124,210,249,159,1172
4403,2243,141,30,108,62,1167,247,216,75,1126
4404,2232,141,32,85,51,1188,247,212,67,1104
4405,2211,146,32,42,28,1230,244,217,75,1061
4406,2200,143,32,30,12,1252,246,214,70,1040
4407,2165,66,5,30,-17,1318,225,230,141,979
4408,2170,328,16,30,2,1341,180,220,179,960
4409,2345,30,25,247,101,1396,203,176,98,598
4410,2358,343,9,162,49,1332,202,227,163,350
4411,2327,317,8,0,0,1290,198,233,174,182
4412,2357,354,15,170,45,1302,193,212,156,350
4413,2360,357,12,201,55,1312,200,217,154,384
4414,2358,12,10,216,56,1318,210,219,146,361
4415,2104,98,15,0,0,1008,243,218,100,674
4416,2097,47,10,0,0,983,224,219,129,702
4417,2102,330,18,30,13,932,174,215,180,759
4418,2089,8,19,0,0,511,195,199,137,782
4419,2154,323,36,162,99,532,110,179,196,789
4420,2096,134,23,42,15,242,249,223,90,836
4421,3032,97,7,42,3,2512,233,230,130,3952
4422,2833,2,18,85,7,1449,193,204,147,1048
4423,2830,13,9,30,2,1494,211,221,146,1136
4424,2841,321,13,67,3,1556,186,227,180,1253
4425,2869,299,9,90,-11,1670,196,237,181,1460
4426,2894,121,3,182,4,1839,224,237,148,1440
4427,2877,135,12,324,102,1914,239,234,123,1321
4428,2220,18,12,0,0,828,211,215,140,351
4429,2354,310,25,342,164,1357,143,213,206,466
4430,2219,280,8,0,0,1323,198,241,183,488
4431,2216,57,22,0,0,1395,229,184,77,967
4432,2149,347,11,0,0,780,198,222,162,1616
4433,2386,49,13,426,189,849,225,211,117,1519
4434,2370,92,17,382,173,882,244,212,91,1482
4435,2362,100,17,361,168,900,246,215,93,1456
4436,2353,106,21,339,159,918,250,210,79,1431
4437,2338,114,23,319,144,937,252,209,71,1406
4438,2315,123,27,277,122,973,253,209,65,1357
4439,2302,116,26,255,109,990,254,204,61,1332
4440,2288,108,25,234,101,1008,253,202,62,1308
4441,2275,99,25,212,88,1026,251,196,58,1284
